Offset(P)            #Ptr   #Hnd Access Name
0x0000000036eadb30      1      0 R--rwd \Device\HarddiskVolume2p
0x00000000370e91e8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\PortableDeviceConnectApi.dll
0x00000000370e9860      4      0 R--rwd \Device\HarddiskVolume2\Windows\System32\SearchFolder.dll
0x00000000370e9a88      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\rasdlg.dll
0x00000000371f7290      4      0 R--r-d \Device\HarddiskVolume2
0x00000000371f7a60      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x00000000372346d0      5      0 R--r-- \Device\HarddiskVolume2\Windows\SoftwareDistribution\DataStore\Logs\edb.log
0x0000000037234a28      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\SearchIndexer.exe.mui
0x00000000372c5ea0      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x00000000374731f8      4      0 RW-rwd \Device\HarddiskVolume1\$BitMap
0x0000000037473a60     14      0 RW-rwd \Device\HarddiskVolume1\$Mft
0x0000000037473c98      2      1 RWDrwd \Device\clfs\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog
0x0000000037511568      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows DVD Maker.lnk
0x0000000037511718      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\catroot2\edb.log
0x0000000037528a10      1      1 R--r-- \Device\HarddiskVolume2ᇰ顇ꔮ漇᜻¶
0x0000000037528ac8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\mmcbase.dll
0x00000000375ef330      2      1 R--rwd \Device\HarddiskVolume2甠诀帠학gram Files\Internet Explorer\en-US\iexplore.ex
0x00000000375fa760      1      1 RW-rw- \Device\HarddiskVolume2Users\Default\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch
0x00000000375fa818      1      1 R--rw- \Device\HarddiskVolume2쏈ꈍ㨀Ꞅ掐ꎘ
0x000000003760d398      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SYSTEM
0x000000003760d9c8      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SOFTWARE.LOG2
0x000000003760da70      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\SECURITY
0x000000003760dbd0      1      1 RW---- \Device\HarddiskVolume2\Windows\System32\config\DEFAULT
0x000000003761d968      1      1 R--r-- \Device\HarddiskVolume2듨褪윸핍褖을핍褖
0x00000000376bb9f0      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\taskhost.exe.mui
0x00000000376bbf80      1      0 R--rwd \Device\HarddiskVolume2Store\FileRepository
0x000000003776d210      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\shacct.dll
0x000000003776d560     10      1 RW-rw- \Device\HarddiskVolume2풠蕓映褿꠫ꎮh
0x000000003776d960      1      1 R--r-d \Device\HarddiskVolume2❈ꂤgram Files\Windows Sidebar\Gadg
0x000000003779c1b0      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Performance Monitor.lnk
0x000000003779c328      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\eapsvc.dll
0x000000003779c4b0      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\DiagCpl.dll
0x000000003779c7a0      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\wshext.dll
0x000000003779cf80      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\eappprxy.dll
0x000000003782a210      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\catsrvps.dll
0x000000003782a308      8      0 R--r-d \Device\HarddiskVolume2慣噬敩䵷摯e猰螇ȇ䥆獣浠顇訰ꔺ
0x000000003782a400     10     10 R--rwd \Device\HarddiskVolume2\Windows\assembly\GAC_MSIL\Microsoft.VisualBasic\8.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualBasic.dll
0x0000000037884130      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x0000000037884e48      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\lsasrv.dll
0x00000000378c82a0      2      1 ------ \Device\Afd\Endpoint
0x00000000378c8ca8      2      1 RW-r-- \Device\HarddiskVolume2\Windows\ServiceProfiles\LocalService\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM.blf
0x000000003790d6e0      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\FntCache.dll
0x00000000379a0d48      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\webio.dll
0x0000000037bda138      3      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Problem-Steps-Recorder.evtx
0x0000000037c1a1c8      2      2 R--r-- \Device\HarddiskVolume2ꨠ芏딀ꈓ잝
0x0000000037c1a4d8     11      1 RWD--- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\tmp.edb
0x0000000037c1a620      1      1 RW---- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\MSStmp.
0x0000000037c5a038      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\KernelBase.dll.mui
0x0000000037c5a310      8      0 R--rwd \Device\HarddiskVolume2笀褶ᢨ蹀sers:IEUser:AppData:Local
0x0000000037c5a5f0      1      1 R--r-- \Device\HarddiskVolume2蜈评翨꒱칧ᵸꎃ⳷꺠
0x0000000037c5a8c8      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\linkinfo.dll
0x0000000037c5a980      5      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WSDMon.dll
0x0000000037c5ab58      3      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\intl.dll
0x0000000037c5ac68      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x0000000037c5ae38      2      1 ------ \Device\NamedPipewinsxs\FileMaps\$$_system32_ru-ru_5
0x0000000037c5aef0      8      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\vmtoolsd.exe
0x0000000037d72190      2      1 R--rwd \Device\HarddiskVolume2ryptCSCROLL.TCL.ENCRYPTȓ%瑎獆ꉸꈓ컠ꈊ悙莉ꊴ⿈魎ܧ䃕烌
0x0000000037d72350     11      3 R--r-- \Device\HarddiskVolume2㙅䅆㝃㥆㐷紹
0x0000000037d72468      2      1 ------ \Device\NamedPipe
0x0000000037d72ec0      2      1 ------ \Device\NamedPipe筠褯地ꔮdows\System32\DriverStore\FileR
0x0000000037de27e0      2      2 R--r-- \Device\HarddiskVolume2
0x0000000037e17750      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\activeds.dll
0x0000000037e17890      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\adsldpc.dll
0x0000000037e17b30      1      0 R--rw- \Device\HarddiskVolume2逈蹎띐芚ꇰ
0x0000000037eac038      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\ieframe.dll
0x00000000380f1628      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\SensApi.dll
0x00000000380f1908      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\wuaueng.dll.mui
0x00000000380f1e48      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\notepad.exe.mui
0x00000000380f1f80      1      0 R--r-- \Device\HarddiskVolume2쎐덖볈诉세컳셈컳
0x0000000038185a38      1      1 R--r-- \Device\HarddiskVolume2
0x0000000038185b68      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x0000000038207138      1      1 RW-rw- \Device\HarddiskVolume2᫸촁되꼿C:\Windows\winsxs\FileMaps\program_files_windows_sidebar_gadgets_slideshow.gadget_im
0x00000000382ee800      7      2 R--r-- \Device\HarddiskVolume2切苖4
0x00000000382eeeb8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\cryptui.dll
0x000000003837d038      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003837d4d8      1      1 RWDrwd \Device\HarddiskVolume2؁ص汁獍诌诌Ȃ
0x000000003837d6e8      2      1 R--rwd \Device\HarddiskVolume2\$Extend\$ObjId
0x00000000384be398      1      0 R--rw- \Device\HarddiskVolume2Ё؃瑎て
0x00000000384be5b8      8      0 R--rwd \Device\HarddiskVolume2\Windows\System32\w32time.dll
0x00000000384bed58      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x000000003854fd58      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Tablet PC\TabTip.lnk
0x00000000385bb810      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\WWanAPI.dll
0x00000000385bbb90      1      0 R--r-- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_non
0x00000000385bbd20     10      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4Operational.evtx
0x00000000385bbe20      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\bthprops.cpl.mui
0x000000003863d348      5      0 R--rwd \Device\HarddiskVolume2\Windows\System32\StructuredQuery.dll
0x000000003863d400      8      0 R--rwd \Device\HarddiskVolume2Ѓ瑎獆孨둀﯈꼾
0x000000003863de28      1      1 -W-rw- \Device\HarddiskVolume2þ
0x00000000386f4150      6      0 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Caches\cversions.2.db
0x00000000387f2788      1      1 RWDrwd \Device\HarddiskVolume2tem32\DriverStore\FileRepository
0x00000000387f2908      2      1 ------ \Device\NamedPipeꐺ氈诂hon27\Lib\test\test_mmap.py.encr
0x00000000387f2e58      2      2 R--r-- \Device\HarddiskVolume2,<test_string.py.encrypt
0x00000000387f2f80      1      1 R--rw- \Device\HarddiskVolume2娠蹌줐ꂥ牚
0x0000000038864860      4      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00000000388956a0      2      1 ------ \Device\Afd\Endpoint
0x0000000038895b30      2      1 ------ \Device\Afd\Endpoint
0x00000000388cb0c8      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\user32.dll.mui
0x00000000388e1038      1      1 R--r-- \Device\HarddiskVolume2
0x00000000388e1268      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\imageres.dll.mui
0x00000000388e1588      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x00000000388e1a38      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\mpr.dll
0x00000000388e1e90      7      0 R--rwd \Device\HarddiskVolume2\Windows\System32\hidserv.dll
0x0000000038925038      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\urlmon.dll
0x00000000389a9038      6      0 R--r-d \Device\HarddiskVolume2\Users\IEUser\AppData\Local\Microsoft\Windows\Explorer\thumbcache_32
0x00000000389a92a8      1      0 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.18201_
0x0000000038acc340      3      0 R--r-- \Device\HarddiskVolume2떨褦뻘褼
0x0000000038acc3f8      8      0 RWDrwd \Device\HarddiskVolume2Users\IEUser\AppData\Local\Google\Chrome\User Data\Default\Extensions\felca
0x0000000038acc640      2      1 R--rwd \Device\HarddiskVolume2\Windows\System32\en-US\msimsg.dll.mui
0x0000000038accd58      9      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\elscore.dll.mui
0x0000000038d52350      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x0000000038f0bd58      5      0 R--r-d \Device\HarddiskVolume2\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll
0x00000000390a37d0      1      1 R--rw- \Device\HarddiskVolume2ȅ؎汁敓퇔蜧퇔蜧̀
0x00000000390a3948      7      0 R--r-d \Device\HarddiskVolume2CC1C41CC.CDF-MS
0x00000000390c0640      3      3 R--r-- \Device\HarddiskVolume2ꆸ꽛柨ꂸ歶p
0x00000000390c0a90      1      1 R--rw- \Device\HarddiskVolume2倈ꔤꔺ䭨ꂥ쎨蘭
0x00000000393db1e8      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Event Viewer.lnk
0x000000003951f140      1      1 R--rw- \Device\HarddiskVolume2脈꼺̀꽕
0x000000003951f878      1      1 R--rw- \Device\HarddiskVolume2Њ؋䵃慄
0x000000003951ff18      6      0 R--rwd \Device\HarddiskVolume2\Windows\System32\QAGENTRT.DLL
0x00000000398171d8      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\crypt32.dll.mui
0x00000000398174b8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x00000000398177a8      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x0000000039817a78      6      0 R--r-d \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.18201_none_ec80f00e8593ece5\comctl32.dll
0x0000000039817bb8      8      0 R--rwd \Device\HarddiskVolume2奈吮䉏十㙅吴䅒华但䵒l
0x00000000398b9038     15      0 R--rwd \Device\HarddiskVolume2ഠꮾ튠칹驀᱈Z
0x00000000398b9320      1      1 R--r-- \Device\HarddiskVolume2\Windows\Registration\R00000000000c.clb
0x00000000398b9a78      1      1 R--rw- \Device\HarddiskVolume2ebf9.manifestX86_MICROSOFT-WINDOWS-W..R-WEBCLNT.RESOURCES_31BF3856AD364E35_6.1.7600.16385_EN-US_3F414AB231F
0x00000000399af530      2      2 R--r-- \Device\HarddiskVolume2─퇩
0x00000000399b33f8      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\setupapi.dll.mui
0x00000000399b3c58      1      1 R--rw- \Device\HarddiskVolume2\Windows\System32
0x00000000399e4270      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\dimsjob.dll
0x00000000399e4b30      3      0 R--r-d \Device\HarddiskVolume2\Windows\System32\wdiasqmmodule.dll
0x00000000399e4f80      8      0 R--rwd \Device\HarddiskVolume20201a8fa.cdf-ms$$_IME_IMESC5_
0x00000000399eaf80      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x0000000039b03d58      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\certprop.dll.mui
0x0000000039c0bd50      2      1 ------ \Device\Afd\Endpoint
0x0000000039c0be90      3      0 R--r-d \Device\HarddiskVolume2\Windows\ehome\ehSSO.dll
0x0000000039cb3588      1      0 RW-rwd \Device\HarddiskVolume2\$ConvertToNonresident
0x0000000039cb3830      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x0000000039cb3c70      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x0000000039cf6b30      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
0x0000000039f3e0d0      8      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010004.dir
0x0000000039f3e188      8      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010005.ci
0x0000000039f3e850      8      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010007.dir
0x0000000039f3e9d8      8      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010003.ci
0x0000000039f3ea90      8      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.dir
0x0000000039f3eb48      8      1 R--rw- \Device\HarddiskVolume2\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010002.ci
0x0000000039f3eeb8      5      2 R--r-- \Device\HarddiskVolume21.7600.16385_en-us_291c6
0x000000003a1ce290      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\TPVMW32.dll
0x000000003a1cebe8      8      0 R--r-d \Device\HarddiskVolume2\Windows\System32\usbmon.dll
0x000000003a1cee40      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003a1dead8      1      1 RW---- \Device\HarddiskVolume2\Users\IEUser\ntuser.dat.LOG2
0x000000003a1ded88      9      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003a2bf538      2      1 ------ \Device\Afd\Endpoint
0x000000003a3e98c0      8      0 R--rwd \Device\HarddiskVolume2І؆䵃
0x000000003a3e99e0      2      1 R--rwd \Device\HarddiskVolume2MԀ
0x000000003a4a7b18      3      1 RW-r-- \Device\HarddiskVolume2\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx
0x000000003a4c5268      1      1 R--r-d \Device\HarddiskVolume2B0B31218D2ED84E5_INFDEFAULTINSTALL.EXE.
0x000000003a4c5c28      8      0 R--rwd \Device\HarddiskVolume2؁؇䵃慖
0x000000003a6ef4c8      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003aaa9400      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003aaa9908      7      0 R--r-d \Device\HarddiskVolume2\Program Files\VMware\VMware Tools\plugins\vmsvc\resolutionSet.dll
0x000000003aaa9d58      1      1 R--rw- \Device\HarddiskVolume2\Windows\winsxs\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.4940_none_50916076bcb9a742
0x000000003aabdac0      6      0 R--r-d \Device\HarddiskVolume2\Windows\System32\efslsaext.dll
0x000000003aad5488      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\HotStartUserAgent.dll
0x000000003ab5e3a8      7      0 R--r-d \Device\HarddiskVolume2ﶸ
0x000000003ac9f358      8      0 R--rwd \Device\HarddiskVolume2蕓欈꽗冄
0x000000003ac9f840      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\shdocvw.dll
0x000000003ac9fc90      6      0 RW-rwd \Device\HarddiskVolume2؁؆䵃慖
0x000000003ad6e038      8      0 R--rwd \Device\HarddiskVolume2뎄꽕
0x000000003ad6e888      4      0 R--r-d \Device\HarddiskVolume2\Windows\System32\shsvcs.dll
0x000000003ad6eb30      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\schedsvc.dll.mui
0x000000003ad6eeb8      7      0 R--r-d \Device\HarddiskVolume2\Windows\System32\spoolsv.exe
0x000000003b1f8a70      2      1 RW-r-- \Device\HarddiskVolume2\$Extend\$RmMetadata\$TxfLog\$TxfLogContainer00000000000000000002
0x000000003b5b049c      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\crypt32.dll.mui
0x000000003b5b0abc     12      0 R--rwd \Device\HarddiskVolume2數⴬㐶㈱秀蝞Њ؍䥆獣
0x000000003b5b0fb4      8      0 R--rwd \Device\HarddiskVolume256AD364E35_6.1.7600.16385_EN-
0x000000003b738230      8      0 R--rwd \Device\HarddiskVolume2\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Security Configuration Management.lnk
0x000000003b738cf8      1      0 R--rw- \Device\HarddiskVolume2icenses_default_homepremiumn_26b2adbf8ffe6af4.cdf-ms$$_SYSTEM32_EN-US_LICENSES_DEFAULT_HOMEP
0x000000003b76a888      3      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003b76ac20      1      1 R--r-d \Device\HarddiskVolume2\Windows\System32\en-US\sppsvc.exe.mui
0x000000003b774228      2      0 RW-rwd \Device\HarddiskVolume2\$Directory
0x000000003b774648      6      0 R--r-d \Device\HarddiskVolume2\Shared\DvdStyles
